customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
17245,2011-05-19 10:43:00,2,1114.89,205,2,3,2,232,Others
17246,2010-06-11 12:36:00,2,116.76,547,1,3,1,131,Others
17247,2011-11-24 15:21:00,1,846.57,15,5,2,1,521,New Customers
17248,2011-08-11 13:34:00,2,1638.48,120,3,3,2,332,Loyal Customers
17249,2010-10-07 11:33:00,1,204.09,429,1,2,1,121,Lost
17250,2011-12-06 12:15:00,2,1153.56,4,5,3,2,532,Loyal Customers
17251,2010-12-12 11:06:00,3,2437.29,363,2,3,3,233,At Risk
17252,2011-08-15 09:45:00,2,1061.58,117,3,3,2,332,Loyal Customers
17253,2011-11-21 12:59:00,1,534.78,18,5,2,1,521,New Customers
17254,2011-12-05 12:46:00,3,1412.19,5,5,3,2,532,Loyal Customers
17255,2011-10-30 12:18:00,4,2397.39,41,4,4,3,443,Loyal Customers
17256,2011-08-24 13:30:00,5,1496.79,107,3,4,2,342,Loyal Customers
17257,2010-09-29 12:51:00,2,578.19,436,1,3,1,131,Others
17258,2010-11-08 12:37:00,2,1251.9,397,2,3,2,232,Others
17259,2011-07-14 15:01:00,6,5668.02,148,3,4,4,344,Loyal Customers
17260,2010-10-24 13:21:00,1,362.85,411,2,2,1,221,Lost
17261,2010-07-18 11:49:00,1,691.32,510,1,2,1,121,Lost
17262,2011-10-18 12:56:00,11,8272.86,52,4,5,4,454,Champions
17263,2011-05-15 14:32:00,1,190.32,208,2,2,1,221,Lost
17264,2010-10-11 12:52:00,1,838.77,424,1,2,1,121,Lost
17265,2011-07-24 10:49:00,2,1688.7,139,3,3,2,332,Loyal Customers
17266,2011-12-07 14:12:00,5,1553.19,2,5,4,2,542,Loyal Customers
17267,2011-08-04 17:22:00,2,952.86,127,3,3,2,332,Loyal Customers
17268,2011-08-24 10:06:00,11,5201.67,108,3,5,4,354,Loyal Customers
17269,2010-11-19 11:12:00,1,1612.38,386,2,2,2,222,Lost
17270,2010-08-27 14:09:00,2,1813.2,469,1,3,2,132,Others
17271,2009-12-03 13:49:00,1,631.17,736,1,2,1,121,Lost
17272,2011-10-28 16:37:00,4,6445.89,42,4,4,4,444,Champions
17273,2010-10-11 15:57:00,1,423.36,424,1,2,1,121,Lost
17274,2011-11-04 13:16:00,2,1732.14,35,4,3,2,432,Loyal Customers
17275,2010-11-21 13:26:00,1,343.56,383,2,2,1,221,Lost
17276,2010-11-02 16:20:00,1,1525.17,402,2,2,2,222,Lost
17277,2011-04-26 12:47:00,2,3196.05,228,2,3,3,233,At Risk
17278,2011-04-12 13:10:00,2,813.72,241,2,3,1,231,Others
17279,2011-10-13 11:58:00,1,563.49,58,4,2,1,421,New Customers
17280,2010-09-27 16:46:00,1,356.58,438,1,2,1,121,Lost
17281,2010-11-30 18:05:00,6,2393.55,374,2,4,3,243,At Risk
17282,2011-08-01 14:29:00,5,7018.98,130,3,4,4,344,Loyal Customers
17283,2010-11-26 11:53:00,1,565.38,379,2,2,1,221,Lost
17284,2011-10-10 14:38:00,8,8379.48,60,3,5,4,354,Loyal Customers
17285,2010-03-21 13:38:00,2,1285.02,628,1,3,2,132,Others
17286,2011-11-18 12:47:00,3,1186.44,22,4,3,2,432,Loyal Customers
17287,2011-11-13 13:27:00,21,12335.88,26,4,5,5,455,Champions
17288,2011-11-30 16:09:00,11,7499.94,9,5,5,4,554,Champions
17289,2011-11-08 12:01:00,9,6238.17,32,4,5,4,454,Champions
17290,2011-12-06 12:38:00,8,4504.32,4,5,5,4,554,Champions
17291,2011-02-04 13:04:00,1,1652.4,308,2,2,2,222,Lost
17292,2010-08-24 17:14:00,2,815.25,472,1,3,1,131,Others
17293,2011-12-01 14:37:00,17,11322.69,8,5,5,5,555,Champions
17294,2010-02-08 16:12:00,2,1403.37,669,1,3,2,132,Others
17295,2011-11-11 10:49:00,3,1670.85,29,4,3,2,432,Loyal Customers
17296,2009-12-09 14:01:00,1,1014.39,730,1,2,2,122,Lost
17297,2011-11-22 14:43:00,1,395.34,17,5,2,1,521,New Customers
17298,2011-08-30 16:43:00,5,2872.68,101,3,4,3,343,Loyal Customers
17299,2011-11-28 12:01:00,6,3048.24,12,5,4,3,543,Loyal Customers
17300,2010-11-14 10:56:00,2,1180.92,391,2,3,2,232,Others
17301,2011-11-18 13:43:00,2,991.29,21,4,3,2,432,Loyal Customers
17302,2011-11-25 09:36:00,5,3406.89,15,5,4,3,543,Loyal Customers
17303,2010-12-13 13:32:00,1,750.12,361,2,2,1,221,Lost
17304,2010-06-23 16:23:00,1,334.5,534,1,2,1,121,Lost
17305,2010-03-01 12:47:00,1,6406.38,649,1,2,4,124,Lost
17306,2011-11-29 12:14:00,21,29347.05,11,5,5,5,555,Champions
17307,2010-11-09 13:40:00,11,11999.67,395,2,5,5,255,At Risk
17308,2010-11-11 13:19:00,2,13535.28,393,2,3,5,235,At Risk
17309,2011-09-05 15:20:00,3,991.77,95,3,3,2,332,Loyal Customers
17310,2010-11-17 16:00:00,2,3075.3,387,2,3,3,233,At Risk
17311,2011-09-22 14:11:00,6,10699.68,78,3,4,5,345,Loyal Customers
17312,2011-07-24 11:52:00,3,1932.9,139,3,3,3,333,Loyal Customers
17313,2011-11-08 15:45:00,1,6986.52,31,4,2,4,424,New Customers
17314,2011-11-15 09:41:00,17,14713.29,25,4,5,5,455,Champions
17315,2011-12-08 12:15:00,43,28951.8,2,5,5,5,555,Champions
17316,2010-10-15 14:35:00,1,373.35,420,1,2,1,121,Lost
17317,2011-10-24 17:19:00,3,7801.02,46,4,3,4,434,Loyal Customers
17318,2009-12-14 13:11:00,1,492.84,725,1,2,1,121,Lost
17319,2010-02-08 15:47:00,1,87.3,669,1,2,1,121,Lost
17320,2011-08-31 13:31:00,6,8687.31,100,3,4,4,344,Loyal Customers
17321,2011-12-01 13:41:00,6,5223.54,8,5,4,4,544,Champions
17322,2010-11-28 14:41:00,5,2767.77,376,2,4,3,243,At Risk
17323,2011-11-24 17:29:00,12,4696.77,15,5,5,4,554,Champions
17324,2011-11-22 10:34:00,12,6905.61,18,5,5,4,554,Champions
17325,2011-03-04 13:09:00,3,1828.71,280,2,3,2,232,Others
17326,2010-10-27 15:38:00,2,965.85,408,2,3,2,232,Others
17327,2010-10-26 09:54:00,2,457.05,410,2,3,1,231,Others
17328,2010-02-04 17:11:00,1,314.1,673,1,2,1,121,Lost
17329,2011-11-25 14:24:00,5,3013.29,14,5,4,3,543,Loyal Customers
17330,2011-11-17 08:56:00,4,1271.4,23,4,4,2,442,Loyal Customers
17331,2011-08-08 11:55:00,1,525.6,124,3,2,1,321,Others
17332,2010-06-29 16:10:00,5,2514.81,528,1,4,3,143,At Risk
17333,2011-09-15 10:11:00,1,1482.75,86,3,2,2,322,Others
17334,2011-02-10 14:59:00,3,1905.45,302,2,3,3,233,At Risk
17335,2010-11-21 10:17:00,2,1524.0,384,2,3,2,232,Others
17336,2010-08-24 15:37:00,1,243.36,472,1,2,1,121,Lost
17337,2011-07-11 14:55:00,4,6083.61,151,3,4,4,344,Loyal Customers
17338,2011-11-22 14:23:00,17,36427.71,17,5,5,5,555,Champions
17339,2011-09-06 13:29:00,3,1087.08,94,3,3,2,332,Loyal Customers
17340,2011-11-10 10:45:00,18,67214.46,30,4,5,5,455,Champions
17341,2011-07-06 12:33:00,5,5669.49,157,3,4,4,344,Loyal Customers
17342,2010-11-25 11:07:00,4,3682.62,380,2,4,3,243,At Risk
17343,2010-12-19 15:07:00,6,3779.82,355,2,4,4,244,At Risk
17344,2011-10-24 12:56:00,2,1404.33,46,4,3,2,432,Loyal Customers
17345,2011-11-24 15:03:00,10,4814.04,15,5,5,4,554,Champions
17346,2011-12-06 12:18:00,26,15969.0,4,5,5,5,555,Champions
17347,2011-09-14 13:12:00,1,686.88,86,3,2,1,321,Others
17348,2011-11-25 11:25:00,9,7429.23,15,5,5,4,554,Champions
17349,2011-06-13 14:29:00,5,2556.75,179,3,4,3,343,Loyal Customers
17350,2011-12-01 15:47:00,7,5718.12,8,5,4,4,544,Champions
17351,2011-11-03 18:45:00,12,5964.69,36,4,5,4,454,Champions
17352,2010-01-12 16:13:00,1,108.75,696,1,2,1,121,Lost
17353,2011-08-02 17:19:00,4,9726.0,129,3,4,5,345,Loyal Customers
17354,2011-10-20 10:34:00,4,9430.38,51,4,4,5,445,Champions
17355,2010-11-18 13:18:00,1,855.33,386,2,2,1,221,Lost
17356,2011-02-01 11:07:00,5,2839.41,312,2,4,3,243,At Risk
17357,2011-11-15 16:30:00,2,1164.42,24,4,3,2,432,Loyal Customers
17358,2011-02-09 16:57:00,5,2598.15,303,2,4,3,243,At Risk
17359,2011-11-28 14:37:00,2,853.38,11,5,3,1,531,Loyal Customers
17360,2011-11-22 13:11:00,6,3694.14,17,5,4,3,543,Loyal Customers
17361,2011-10-21 15:43:00,5,2641.92,49,4,4,3,443,Loyal Customers
17362,2011-04-14 14:43:00,7,3072.12,239,2,4,3,243,At Risk
17363,2010-11-09 17:11:00,3,2822.58,395,2,3,3,233,At Risk
17364,2011-12-09 09:00:00,28,36211.26,1,5,5,5,555,Champions
17365,2011-11-27 12:13:00,15,24674.94,13,5,5,5,555,Champions
17366,2010-10-03 16:04:00,2,3288.72,432,1,3,3,133,At Risk
17367,2011-04-15 14:21:00,1,505.2,238,2,2,1,221,Lost
17368,2011-11-16 15:26:00,14,8478.42,23,4,5,4,454,Champions
17369,2010-09-10 09:49:00,1,2937.6,456,1,2,3,123,Lost
17370,2011-09-28 10:14:00,4,1338.54,73,3,4,2,342,Loyal Customers
17371,2011-11-22 13:30:00,6,1987.65,17,5,4,3,543,Loyal Customers
17372,2011-10-30 11:37:00,28,13132.68,41,4,5,5,455,Champions
17373,2011-10-30 15:28:00,7,3502.5,40,4,4,3,443,Loyal Customers
17374,2011-05-05 09:05:00,3,2181.33,219,2,3,3,233,At Risk
17375,2011-05-24 15:45:00,4,1981.65,199,2,4,3,243,At Risk
17376,2011-09-30 12:36:00,4,1360.92,71,3,4,2,342,Loyal Customers
17377,2011-11-16 11:17:00,78,54958.23,24,4,5,5,455,Champions
17378,2010-11-30 18:46:00,1,32.85,374,2,2,1,221,Lost
17379,2011-11-28 13:56:00,1,1213.98,11,5,2,2,522,New Customers
17380,2010-10-01 16:42:00,3,1935.0,434,1,3,3,133,At Risk
17381,2011-12-01 11:59:00,38,120007.11,9,5,5,5,555,Champions
17382,2011-10-05 13:05:00,8,2706.84,65,3,5,3,353,Loyal Customers
17383,2011-12-05 17:36:00,2,929.97,4,5,3,2,532,Loyal Customers
17384,2011-11-20 15:48:00,3,1522.65,19,5,3,2,532,Loyal Customers
17385,2011-11-25 11:02:00,1,783.33,15,5,2,1,521,New Customers
17386,2011-12-02 11:28:00,7,8438.31,8,5,4,4,544,Champions
17387,2011-11-20 11:00:00,2,2352.33,20,4,3,3,433,Loyal Customers
17388,2011-09-23 10:31:00,11,8074.71,78,3,5,4,354,Loyal Customers
17389,2011-12-09 09:38:00,61,171674.04,1,5,5,5,555,Champions
17390,2010-10-15 11:29:00,1,447.9,421,1,2,1,121,Lost
17391,2011-06-29 09:58:00,2,1526.4,164,3,3,2,332,Loyal Customers
17392,2011-02-06 12:48:00,3,1879.68,307,2,3,3,233,At Risk
17393,2010-10-25 11:10:00,2,1143.45,411,2,3,2,232,Others
17394,2011-05-04 13:22:00,1,611.61,219,2,2,1,221,Lost
17395,2010-07-19 15:34:00,1,292.5,508,1,2,1,121,Lost
17396,2011-10-31 14:12:00,14,26421.3,39,4,5,5,455,Champions
17397,2011-11-17 14:08:00,3,3699.54,22,4,3,3,433,Loyal Customers
17398,2011-08-17 09:48:00,3,1960.14,115,3,3,3,333,Loyal Customers
17400,2011-08-05 15:38:00,8,14031.15,126,3,5,5,355,Loyal Customers
17401,2010-06-16 16:54:00,1,344.55,541,1,2,1,121,Lost
17402,2011-12-05 10:15:00,23,15288.54,5,5,5,5,555,Champions
17403,2011-11-03 15:18:00,2,1201.71,36,4,3,2,432,Loyal Customers
17404,2011-12-05 16:26:00,23,143343.36,4,5,5,5,555,Champions
17405,2011-12-08 17:12:00,3,3094.23,1,5,3,3,533,Loyal Customers
17406,2011-01-10 15:07:00,13,14715.15,333,2,5,5,255,At Risk
17407,2010-10-24 11:57:00,1,1658.7,412,1,2,2,122,Lost
17408,2011-06-29 12:53:00,3,948.27,163,3,3,2,332,Loyal Customers
17409,2011-06-08 10:36:00,10,23380.53,185,3,5,5,355,Loyal Customers
17410,2011-11-23 15:46:00,5,3644.16,16,5,4,3,543,Loyal Customers
17411,2011-11-27 14:25:00,5,4276.14,12,5,4,4,544,Champions
17412,2011-12-07 11:36:00,16,13252.56,3,5,5,5,555,Champions
17413,2010-10-31 12:33:00,2,1680.42,405,2,3,2,232,Others
17414,2011-10-27 12:13:00,6,6748.56,44,4,4,4,444,Champions
17415,2011-09-21 12:50:00,1,1523.52,80,3,2,2,322,Others
17416,2011-11-10 12:47:00,22,51895.35,30,4,5,5,455,Champions
17417,2010-06-09 10:00:00,1,492.54,549,1,2,1,121,Lost
17418,2011-10-28 13:00:00,3,2010.18,42,4,3,3,433,Loyal Customers
17419,2011-11-28 13:47:00,18,19501.56,11,5,5,5,555,Champions
17420,2011-10-20 14:52:00,6,3253.29,50,4,4,3,443,Loyal Customers
17421,2010-11-18 16:57:00,3,3178.23,386,2,3,3,233,At Risk
17422,2011-11-23 13:27:00,11,10784.28,16,5,5,5,555,Champions
17423,2011-10-24 13:36:00,3,3356.85,46,4,3,3,433,Loyal Customers
17425,2011-11-20 15:30:00,2,2277.51,19,5,3,3,533,Loyal Customers
17426,2011-12-01 18:07:00,13,24233.31,8,5,5,5,555,Champions
17427,2011-09-29 11:29:00,1,302.4,72,3,2,1,321,Others
17428,2011-12-09 09:45:00,45,95459.28,1,5,5,5,555,Champions
17429,2011-08-03 13:22:00,5,4072.38,128,3,4,4,344,Loyal Customers
17430,2011-11-07 09:24:00,4,2205.51,33,4,4,3,443,Loyal Customers
17431,2011-01-30 14:36:00,1,1209.9,313,2,2,2,222,Lost
17432,2011-11-21 17:33:00,9,5254.17,18,5,5,4,554,Champions
17433,2011-09-12 14:24:00,2,1709.88,88,3,3,2,332,Loyal Customers
17434,2011-12-07 13:16:00,7,7121.46,2,5,4,4,544,Champions
17435,2010-10-24 13:55:00,1,994.05,411,2,2,2,222,Lost
17436,2011-12-08 12:30:00,5,1602.18,2,5,4,2,542,Loyal Customers
17437,2010-06-28 11:11:00,1,1119.51,530,1,2,2,122,Lost
17438,2011-03-31 10:26:00,5,4268.31,254,2,4,4,244,At Risk
17439,2010-02-22 12:48:00,1,977.22,656,1,2,2,122,Lost
17440,2011-07-06 11:54:00,4,970.74,157,3,4,2,342,Loyal Customers
17441,2009-12-07 13:32:00,1,880.05,732,1,2,2,122,Lost
17442,2011-11-03 09:17:00,15,13860.9,37,4,5,5,455,Champions
17443,2011-05-04 10:47:00,1,1602.72,220,2,2,2,222,Lost
17444,2011-07-15 12:05:00,3,8820.12,148,3,3,4,334,Loyal Customers
17446,2011-06-16 10:42:00,2,362.7,177,3,3,1,331,Loyal Customers
17447,2011-10-30 14:18:00,2,1624.59,40,4,3,2,432,Loyal Customers
17448,2010-07-30 14:07:00,46,43670.91,497,1,5,5,155,At Risk
17449,2011-12-07 16:56:00,13,14853.45,2,5,5,5,555,Champions
17450,2011-12-01 13:29:00,51,740919.27,8,5,5,5,555,Champions
17451,2011-12-08 15:02:00,7,5164.2,1,5,4,4,544,Champions
17453,2011-11-22 09:42:00,2,1460.16,18,5,3,2,532,Loyal Customers
17454,2011-05-31 13:58:00,10,4643.82,192,2,5,4,254,At Risk
17455,2011-05-20 12:31:00,1,395.1,204,2,2,1,221,Lost
17456,2010-12-09 15:23:00,2,3676.26,365,2,3,3,233,At Risk
17457,2011-08-05 12:48:00,14,17954.43,127,3,5,5,355,Loyal Customers
17458,2011-11-24 13:01:00,2,1588.74,15,5,3,2,532,Loyal Customers
17459,2011-10-27 13:25:00,2,1971.9,43,4,3,3,433,Loyal Customers
17460,2011-09-06 15:04:00,16,6684.81,94,3,5,4,354,Loyal Customers
17461,2011-11-17 10:21:00,3,2272.38,23,4,3,3,433,Loyal Customers
17462,2011-10-10 13:56:00,2,2027.07,60,3,3,3,333,Loyal Customers
17463,2011-11-23 13:40:00,7,7673.73,16,5,4,4,544,Champions
17464,2011-07-04 13:19:00,3,3002.82,158,3,3,3,333,Loyal Customers
17465,2010-10-10 11:56:00,7,7628.37,426,1,4,4,144,At Risk
17466,2011-11-29 13:15:00,2,2289.84,10,5,3,3,533,Loyal Customers
17467,2010-11-09 12:58:00,1,307.8,395,2,2,1,221,Lost
17468,2011-11-29 15:33:00,3,584.4,10,5,3,1,531,Loyal Customers
17469,2011-11-23 13:15:00,17,15153.75,16,5,5,5,555,Champions
17470,2011-10-26 12:42:00,11,8414.61,45,4,5,4,454,Champions
17471,2010-08-22 11:53:00,1,964.95,475,1,2,2,122,Lost
17472,2011-06-01 14:57:00,4,2805.3,191,2,4,3,243,At Risk
17473,2010-10-27 11:45:00,2,1821.0,409,2,3,2,232,Others
17474,2010-04-19 10:43:00,1,3141.0,600,1,2,3,123,Lost
17475,2011-09-21 14:55:00,1,583.11,79,3,2,1,321,Others
17476,2010-11-09 10:21:00,2,1469.58,396,2,3,2,232,Others
17477,2010-04-06 10:06:00,2,3432.9,613,1,3,3,133,At Risk
17478,2010-10-27 15:01:00,2,3818.4,408,2,3,4,234,At Risk
17479,2010-03-17 09:26:00,1,1167.78,633,1,2,2,122,Lost
17480,2011-09-23 11:39:00,2,2706.09,78,3,3,3,333,Loyal Customers
17481,2011-12-06 12:28:00,4,3766.77,4,5,4,4,544,Champions
17482,2010-08-09 15:33:00,2,2334.57,487,1,3,3,133,At Risk
17483,2011-10-05 13:10:00,4,1775.19,65,3,4,2,342,Loyal Customers
17484,2010-05-12 15:41:00,2,628.71,576,1,3,1,131,Others
17486,2011-03-23 14:00:00,1,1190.61,261,2,2,2,222,Lost
17487,2009-12-11 15:06:00,1,481.65,728,1,2,1,121,Lost
17488,2010-03-08 14:07:00,1,1009.5,641,1,2,2,122,Lost
17489,2011-10-12 08:56:00,2,1129.92,59,4,3,2,432,Loyal Customers
17490,2011-12-09 09:08:00,9,8251.5,1,5,5,4,554,Champions
17491,2011-12-08 16:18:00,17,17943.21,1,5,5,5,555,Champions
17492,2011-04-05 15:21:00,3,3367.26,248,2,3,3,233,At Risk
17493,2010-11-19 16:57:00,1,302.73,385,2,2,1,221,Lost
17494,2010-07-26 10:06:00,1,164.1,502,1,2,1,121,Lost
17495,2011-12-02 12:08:00,3,2420.16,8,5,3,3,533,Loyal Customers
17496,2010-12-16 08:39:00,4,4238.67,359,2,4,4,244,At Risk
17497,2010-11-14 14:17:00,2,861.75,390,2,3,1,231,Others
17498,2011-09-25 12:25:00,1,816.66,76,3,2,1,321,Others
17499,2011-02-23 09:14:00,2,4024.17,290,2,3,4,234,At Risk
17500,2011-11-22 14:25:00,3,3414.0,17,5,3,3,533,Loyal Customers
17501,2011-05-03 09:47:00,2,865.8,221,2,3,1,231,Others
17502,2011-11-30 13:13:00,4,2067.3,9,5,4,3,543,Loyal Customers
17503,2011-12-07 09:18:00,2,1676.88,3,5,3,2,532,Loyal Customers
17504,2011-05-17 12:59:00,18,28695.36,206,2,5,5,255,At Risk
17505,2011-07-01 12:50:00,5,7306.44,162,3,4,4,344,Loyal Customers
17506,2011-09-25 11:39:00,1,906.6,76,3,2,2,322,Others
17507,2011-03-23 11:48:00,2,1816.74,262,2,3,2,232,Others
17508,2011-03-04 08:10:00,8,13737.69,281,2,5,5,255,At Risk
17509,2011-10-13 10:26:00,8,18345.42,58,4,5,5,455,Champions
17510,2011-11-15 10:00:00,2,1543.68,25,4,3,2,432,Loyal Customers
17511,2011-12-07 10:12:00,60,526810.65,3,5,5,5,555,Champions
17512,2011-11-11 12:11:00,18,16403.46,29,4,5,5,455,Champions
17513,2011-09-28 16:42:00,3,3476.4,72,3,3,3,333,Loyal Customers
17514,2011-08-03 15:45:00,2,1628.49,128,3,3,2,332,Loyal Customers
17515,2011-11-08 14:04:00,9,4852.38,31,4,5,4,454,Champions
17516,2011-11-24 16:51:00,6,2872.65,15,5,4,3,543,Loyal Customers
17517,2011-02-04 11:48:00,1,461.82,309,2,2,1,221,Lost
17518,2010-10-10 12:40:00,2,988.26,426,1,3,2,132,Others
17519,2011-11-22 16:43:00,15,15328.41,17,5,5,5,555,Champions
17520,2011-10-17 12:04:00,1,1640.43,54,4,2,2,422,New Customers
17521,2011-11-10 11:22:00,5,3834.18,30,4,4,4,444,Champions
17522,2011-12-08 12:31:00,5,3212.13,2,5,4,3,543,Loyal Customers
17523,2011-11-28 13:20:00,4,1958.22,11,5,4,3,543,Loyal Customers
17524,2010-12-13 14:32:00,3,1617.42,361,2,3,2,232,Others
17525,2010-12-15 12:05:00,3,3485.7,360,2,3,3,233,At Risk
17526,2011-12-05 11:05:00,12,12498.12,5,5,5,5,555,Champions
17527,2011-10-17 12:32:00,4,2818.11,54,4,4,3,443,Loyal Customers
17528,2011-12-08 13:27:00,8,10885.5,1,5,5,5,555,Champions
17529,2010-04-08 17:51:00,2,3720.75,610,1,3,3,133,At Risk
17530,2011-12-08 18:42:00,12,9424.53,1,5,5,5,555,Champions
17531,2011-06-02 19:17:00,3,3800.46,190,2,3,4,234,At Risk
17532,2010-11-19 08:13:00,1,196.02,386,2,2,1,221,Lost
17533,2010-10-01 09:14:00,1,104.4,435,1,2,1,121,Lost
17534,2011-10-17 12:47:00,5,5006.49,54,4,4,4,444,Champions
17535,2011-03-04 15:20:00,1,493.2,280,2,2,1,221,Lost
17536,2011-06-15 13:23:00,3,1094.49,177,3,3,2,332,Loyal Customers
17537,2011-11-10 10:56:00,2,2692.86,30,4,3,3,433,Loyal Customers
17538,2011-11-14 12:12:00,1,295.26,26,4,2,1,421,New Customers
17539,2010-04-01 12:07:00,4,3679.71,618,1,4,3,143,At Risk
17540,2011-11-15 11:56:00,6,4771.8,25,4,4,4,444,Champions
17541,2010-07-18 11:36:00,1,373.38,510,1,2,1,121,Lost
17542,2011-03-15 11:45:00,3,1025.1,270,2,3,2,232,Others
17543,2010-06-08 12:41:00,1,360.15,550,1,2,1,121,Lost
17544,2010-11-14 15:08:00,3,2882.07,390,2,3,3,233,At Risk
17545,2011-10-27 14:04:00,6,4345.62,43,4,4,4,444,Champions
17547,2010-11-29 09:41:00,2,2183.55,376,2,3,3,233,At Risk
17548,2011-04-20 12:01:00,4,2193.78,234,2,4,3,243,At Risk
17549,2011-11-16 09:59:00,2,446.58,24,4,3,1,431,Loyal Customers
17550,2011-05-26 14:09:00,9,7642.92,197,2,5,4,254,At Risk
17551,2010-12-15 14:12:00,1,920.52,359,2,2,2,222,Lost
17552,2011-10-10 17:00:00,12,9255.87,60,3,5,5,355,Loyal Customers
17553,2011-08-02 10:00:00,4,11272.8,130,3,4,5,345,Loyal Customers
17554,2011-12-08 14:15:00,5,5857.35,1,5,4,4,544,Champions
17555,2011-11-20 12:22:00,5,3173.22,20,4,4,3,443,Loyal Customers
17556,2011-05-18 10:48:00,2,902.01,206,2,3,2,232,Others
17557,2011-11-25 12:57:00,4,1726.38,14,5,4,2,542,Loyal Customers
17558,2010-11-11 14:36:00,1,777.51,393,2,2,1,221,Lost
17559,2010-07-15 12:02:00,1,502.86,513,1,2,1,121,Lost
17560,2011-09-06 09:18:00,9,5687.4,95,3,5,4,354,Loyal Customers
17561,2011-11-20 12:53:00,4,2167.02,19,5,4,3,543,Loyal Customers
17562,2011-11-25 14:21:00,7,3367.14,14,5,4,3,543,Loyal Customers
17563,2010-05-10 14:54:00,2,1177.14,578,1,3,2,132,Others
17564,2011-11-15 13:27:00,3,1362.03,24,4,3,2,432,Loyal Customers
17565,2010-05-02 11:54:00,1,395.49,587,1,2,1,121,Lost
17566,2011-12-01 19:54:00,2,2703.63,8,5,3,3,533,Loyal Customers
17567,2011-12-02 15:48:00,9,16068.09,7,5,5,5,555,Champions
17568,2010-03-16 16:45:00,1,1148.37,633,1,2,2,122,Lost
17569,2011-01-11 14:15:00,1,1032.42,332,2,2,2,222,Lost
17570,2010-11-23 11:56:00,1,300.0,382,2,2,1,221,Lost
17571,2011-10-20 15:57:00,5,5111.25,50,4,4,4,444,Champions
17572,2011-09-29 17:53:00,10,2169.03,71,3,5,3,353,Loyal Customers
17573,2011-11-10 13:01:00,3,1141.8,29,4,3,2,432,Loyal Customers
17574,2011-04-11 09:47:00,1,556.95,243,2,2,1,221,Lost
17575,2010-02-10 13:48:00,1,515.1,667,1,2,1,121,Lost
17576,2011-12-01 17:56:00,41,27170.43,8,5,5,5,555,Champions
17577,2010-03-04 13:01:00,2,1046.25,645,1,3,2,132,Others
17578,2011-05-05 18:38:00,7,3141.99,218,2,4,3,243,At Risk
17579,2011-12-05 12:28:00,4,2259.84,5,5,4,3,543,Loyal Customers
17580,2011-04-01 12:41:00,5,1635.81,253,2,4,2,242,Others
17581,2011-12-09 12:21:00,43,56273.25,1,5,5,5,555,Champions
17582,2011-04-17 13:18:00,5,4352.1,236,2,4,4,244,At Risk
17583,2010-05-28 14:24:00,1,407.85,560,1,2,1,121,Lost
17584,2011-12-02 17:12:00,6,15928.26,7,5,4,5,545,Champions
17585,2011-08-22 13:30:00,7,6279.9,109,3,4,4,344,Loyal Customers
17586,2010-03-30 13:12:00,1,502.2,619,1,2,1,121,Lost
17587,2010-03-21 14:16:00,1,544.98,628,1,2,1,121,Lost
17588,2011-08-31 13:37:00,7,8818.65,100,3,4,4,344,Loyal Customers
17589,2011-10-10 16:58:00,18,42149.61,60,3,5,5,355,Loyal Customers
17590,2011-12-07 12:55:00,3,4437.66,2,5,3,4,534,Loyal Customers
17591,2011-09-27 13:42:00,8,8330.01,73,3,5,4,354,Loyal Customers
17592,2009-12-01 10:49:00,1,444.9,739,1,2,1,121,Lost
17593,2011-12-06 10:30:00,11,24287.4,4,5,5,5,555,Champions
17594,2011-09-15 16:34:00,4,7493.64,85,3,4,4,344,Loyal Customers
17595,2011-11-27 16:08:00,2,1166.37,12,5,3,2,532,Loyal Customers
17596,2011-11-16 14:11:00,13,14762.01,23,4,5,5,455,Champions
17597,2011-05-10 11:54:00,5,10452.27,214,2,4,5,245,At Risk
17598,2010-11-23 17:43:00,1,1229.94,381,2,2,2,222,Lost
17599,2010-08-19 12:50:00,1,156.15,478,1,2,1,121,Lost
17600,2011-11-22 09:43:00,1,485.01,18,5,2,1,521,New Customers
17601,2011-04-14 18:02:00,2,1264.44,239,2,3,2,232,Others
17602,2011-12-07 13:53:00,14,22353.39,2,5,5,5,555,Champions
17603,2011-09-22 14:18:00,4,5380.44,78,3,4,4,344,Loyal Customers
17604,2011-05-06 13:43:00,6,2837.79,217,2,4,3,243,At Risk
17605,2010-04-28 14:45:00,1,482.25,590,1,2,1,121,Lost
17606,2009-12-02 13:32:00,1,261.9,737,1,2,1,121,Lost
17607,2010-11-28 13:11:00,1,1001.43,376,2,2,2,222,Lost
17608,2011-11-06 13:06:00,4,1495.59,33,4,4,2,442,Loyal Customers
17609,2011-10-30 12:28:00,11,5683.02,41,4,5,4,454,Champions
17610,2010-06-17 16:34:00,5,4588.47,540,1,4,4,144,At Risk
17611,2011-12-02 13:29:00,28,25115.94,7,5,5,5,555,Champions
17612,2011-10-17 14:59:00,18,16184.58,53,4,5,5,455,Champions
17613,2011-11-17 10:51:00,14,13677.45,23,4,5,5,455,Champions
17614,2011-10-13 16:01:00,1,1170.21,57,4,2,2,422,New Customers
17615,2011-08-01 14:06:00,6,2199.6,130,3,4,3,343,Loyal Customers
17616,2011-06-19 10:11:00,4,3182.4,174,3,4,3,343,Loyal Customers
